Země;PSČ;SK-Město;SK-Kraj;SK-Okres;Latitude;Longtitude
SK;95617;Solčany;Nitriansky kraj;Topoľčany;48.538;18.2026
SK;95619;Krnča;Nitriansky kraj;Topoľčany;48.5443;18.2494
SK;95621;Kuzmice;Nitriansky kraj;Topoľčany;48.5825;18.1036
SK;95621;Tesáre;Nitriansky kraj;Topoľčany;48.6021;18.0865
SK;95621;Jacovce;Nitriansky kraj;Topoľčany;48.5945;18.1347
SK;95622;Prašice;Nitriansky kraj;Topoľčany;48.6429;18.1109
SK;95622;Nemečky;Nitriansky kraj;Topoľčany;48.6729;18.1172
SK;95622;Tvrdomestice;Nitriansky kraj;Topoľčany;48.6366;18.132
SK;95631;Dolné Chlebany;Nitriansky kraj;Topoľčany;48.5994;18.2137
SK;95631;Krušovce;Nitriansky kraj;Topoľčany;48.5879;18.2047
SK;95631;Horné Chlebany;Nitriansky kraj;Topoľčany;48.6055;18.2246
SK;95632;Rajčany;Nitriansky kraj;Topoľčany;48.61;18.2338
SK;95638;Solčianky;Nitriansky kraj;Topoľčany;48.6198;18.2021
SK;95638;Norovce;Nitriansky kraj;Topoľčany;48.6311;18.1812
SK;95152;Vieska nad Žitavou;Nitriansky kraj;Zlaté Moravce;48.3183;18.3601
SK;95152;Slepčany;Nitriansky kraj;Zlaté Moravce;48.3104;18.3396
SK;95162;Nevidzany;Nitriansky kraj;Zlaté Moravce;48.2846;18.3776
SK;95171;Sľažany;Nitriansky kraj;Zlaté Moravce;48.3837;18.3256
SK;95171;Horné Sľažany;Nitriansky kraj;Zlaté Moravce;48.3949;18.3285
SK;95171;Velčice;Nitriansky kraj;Zlaté Moravce;48.4143;18.3039
SK;95171;Dolné Sľažany;Nitriansky kraj;Zlaté Moravce;48.3837;18.3256
SK;95172;Neverice;Nitriansky kraj;Zlaté Moravce;48.3666;18.2746
SK;95175;Pustý Chotár;Nitriansky kraj;Zlaté Moravce;48.3441;18.2899
SK;95175;Chrašťany;Nitriansky kraj;Zlaté Moravce;48.3441;18.2899
SK;95175;Beladice;Nitriansky kraj;Zlaté Moravce;48.3441;18.2899
SK;95176;Tesárske Mlyňany;Nitriansky kraj;Zlaté Moravce;48.3414;18.3481
SK;95176;Mlyňany;Nitriansky kraj;Zlaté Moravce;48.3341;18.3536
SK;95176;Tesáre nad Žitavou;Nitriansky kraj;Zlaté Moravce;48.3333;18.3667
SK;95176;Choča;Nitriansky kraj;Zlaté Moravce;48.3568;18.3241
SK;95177;Kostoľany p/Tribečom;Nitriansky kraj;Zlaté Moravce;48.3956;18.262
SK;95177;Ladice;Nitriansky kraj;Zlaté Moravce;48.3956;18.262
SK;95181;Nemčiňany;Nitriansky kraj;Zlaté Moravce;48.3087;18.4515
SK;95182;Veľké Vozokany;Nitriansky kraj;Zlaté Moravce;48.3206;18.4121
SK;95182;Malé Vozokany;Nitriansky kraj;Zlaté Moravce;48.3092;18.3984
SK;95182;Červený Hrádok;Nitriansky kraj;Zlaté Moravce;48.3018;18.3867
SK;95185;Skýcov;Nitriansky kraj;Zlaté Moravce;48.5029;18.4208
SK;95187;Volkovce;Nitriansky kraj;Zlaté Moravce;48.3399;18.4575
SK;95187;Závada;Nitriansky kraj;Zlaté Moravce;48.3373;18.4516
SK;95187;Olichov;Nitriansky kraj;Zlaté Moravce;48.3386;18.4546
SK;95191;Mankovce;Nitriansky kraj;Zlaté Moravce;48.4275;18.3269
SK;95191;Hosťovce;Nitriansky kraj;Zlaté Moravce;48.4176;18.3582
SK;95191;Zlatno;Nitriansky kraj;Zlaté Moravce;48.4646;18.3129
SK;95192;Lovce;Nitriansky kraj;Zlaté Moravce;48.4446;18.3633
SK;95192;Žikava;Nitriansky kraj;Zlaté Moravce;48.444;18.3824
SK;95193;Machulince;Nitriansky kraj;Zlaté Moravce;48.4118;18.4322
SK;95193;Topoľčianky;Nitriansky kraj;Zlaté Moravce;48.4162;18.4128
SK;95194;Hostie;Nitriansky kraj;Zlaté Moravce;48.4529;18.4383
SK;95195;Obyce;Nitriansky kraj;Zlaté Moravce;48.4274;18.4563
SK;95196;Jedľové Kostoľany;Nitriansky kraj;Zlaté Moravce;48.4694;18.4976
SK;95197;Žitavany;Nitriansky kraj;Zlaté Moravce;48.4376;18.3981
SK;95301;Čaradice;Nitriansky kraj;Zlaté Moravce;48.3589;18.5088
SK;95301;Chyzerovce;Nitriansky kraj;Zlaté Moravce;48.3682;18.3896
SK;95301;Martin nad Žitavou;Nitriansky kraj;Zlaté Moravce;48.3636;18.4492
SK;95305;Čierne Kľačany;Nitriansky kraj;Zlaté Moravce;48.3595;18.4175
SK;95305;Prílepy;Nitriansky kraj;Zlaté Moravce;48.3595;18.4175
SK;96654;Tekovské Nemce;Nitriansky kraj;Zlaté Moravce;48.3561;18.5301
SK;93405;Levice;Nitriansky kraj;;48.2156;18.607
SK;94301;Štúrovo;Nitriansky kraj;;47.7949;18.7175
SK;94505;Komárno;Nitriansky kraj;;47.7636;18.1226
SK;95503;Topoľčany;Nitriansky kraj;;48.5636;18.1671
SK;08501;Bardejovská Zábava;Prešovský kraj;Bardejov;49.301;21.2684
SK;08501;Bardejovská Nová Ves;Prešovský kraj;Bardejov;49.3008;21.3165
SK;08501;Dlhá Lúka;Prešovský kraj;Bardejov;49.3358;21.2937
SK;08501;Miháľov;Prešovský kraj;Bardejov;49.301;21.2684
SK;08501;Richvald;Prešovský kraj;Bardejov;49.2756;21.1908
SK;08501;Bardejov;Prešovský kraj;Bardejov;49.2918;21.2727
SK;08601;Rokytov;Prešovský kraj;Bardejov;49.3182;21.1901
SK;08601;Zlaté;Prešovský kraj;Bardejov;49.3398;21.2012
SK;08601;Tarnov;Prešovský kraj;Bardejov;49.3204;21.1716
SK;08601;Mokroluh;Prešovský kraj;Bardejov;49.3089;21.2125
SK;08602;Gaboltov;Prešovský kraj;Bardejov;49.3668;21.1406
SK;08602;Nižný Tvarožec;Prešovský kraj;Bardejov;49.3607;21.1861
SK;08602;Frička;Prešovský kraj;Bardejov;49.4046;21.0833
SK;08602;Vyšný Tvarožec;Prešovský kraj;Bardejov;49.3823;21.1958
SK;08602;Cigeľka;Prešovský kraj;Bardejov;49.4088;21.1476
SK;08602;Petrová;Prešovský kraj;Bardejov;49.3875;21.1197
SK;08602;Sveržov;Prešovský kraj;Bardejov;49.3348;21.1611
SK;08604;Gerlachov;Prešovský kraj;Bardejov;49.3196;21.1158
SK;08604;Kurov;Prešovský kraj;Bardejov;49.3415;21.1359
SK;08604;Bogliarka;Prešovský kraj;Bardejov;49.2799;21.151
SK;08604;Krivé;Prešovský kraj;Bardejov;49.2935;21.1511
SK;08604;Kružlov;Prešovský kraj;Bardejov;49.3085;21.1338
SK;08604;Kríže;Prešovský kraj;Bardejov;49.2425;21.1491
SK;08604;Kružlovská Huta;Prešovský kraj;Bardejov;49.3162;21.1314
SK;08605;Lukov;Prešovský kraj;Bardejov;49.2934;21.0783
SK;08605;Livovská Huta;Prešovský kraj;Bardejov;49.2934;21.0783
SK;08605;Livov;Prešovský kraj;Bardejov;49.2934;21.0783
SK;08606;Hrabské;Prešovský kraj;Bardejov;49.3403;21.0727
SK;08606;Lenartov;Prešovský kraj;Bardejov;49.3104;21.0214
SK;08606;Malcov;Prešovský kraj;Bardejov;49.3047;21.0596
SK;08606;Snakov;Prešovský kraj;Bardejov;49.3247;21.0537
SK;08611;Poliakovce;Prešovský kraj;Bardejov;49.2553;21.4064
SK;08611;Komárov;Prešovský kraj;Bardejov;49.281;21.3485
SK;08611;Brezovka;Prešovský kraj;Bardejov;49.2715;21.4204
SK;08611;Hrabovec;Prešovský kraj;Bardejov;49.2723;21.379
SK;08612;Nemcovce;Prešovský kraj;Bardejov;49.2098;21.4421
SK;08612;Dubinné;Prešovský kraj;Bardejov;49.2453;21.4384
SK;08612;Lipová;Prešovský kraj;Bardejov;49.2623;21.4824
SK;08612;Kožany;Prešovský kraj;Bardejov;49.2153;21.4894
SK;08612;Porúbka;Prešovský kraj;Bardejov;49.1999;21.4291
SK;08612;Kurima;Prešovský kraj;Bardejov;49.2263;21.4536
SK;08612;Šašová;Prešovský kraj;Bardejov;49.256;21.4523
SK;08612;Ortuťová;Prešovský kraj;Bardejov;49.2694;21.4567
SK;08612;Kučín;Prešovský kraj;Bardejov;49.2096;21.454
SK;08614;Hažlín;Prešovský kraj;Bardejov;49.3012;21.4201
SK;08614;Beloveža;Prešovský kraj;Bardejov;49.296;21.3683
SK;08621;Vyšná Voľa;Prešovský kraj;Bardejov;49.2495;21.3621
SK;08621;Rešov;Prešovský kraj;Bardejov;49.2399;21.3307
SK;08621;Lukavica;Prešovský kraj;Bardejov;49.262;21.3239
SK;08621;Nižná Voľa;Prešovský kraj;Bardejov;49.2225;21.372
SK;08622;Kľušovská Zábava;Prešovský kraj;Bardejov;49.2348;21.2478
SK;08622;Hervartov;Prešovský kraj;Bardejov;49.2467;21.2055
SK;08622;Kobyly;Prešovský kraj;Bardejov;49.2148;21.298
SK;08622;Šiba;Prešovský kraj;Bardejov;49.2324;21.2284
SK;08622;Kľušov;Prešovský kraj;Bardejov;49.2453;21.2591
SK;08631;Bardejovské Kúpele;Prešovský kraj;Bardejov;49.3295;21.2697
SK;08633;Smilno;Prešovský kraj;Bardejov;49.3858;21.3525
SK;08633;Stebník;Prešovský kraj;Bardejov;49.3797;21.2669
SK;08633;Regetovka;Prešovský kraj;Bardejov;49.4193;21.2754
SK;08633;Chmeľová;Prešovský kraj;Bardejov;49.4;21.2989
SK;08633;Zborov;Prešovský kraj;Bardejov;49.3687;21.308
SK;08633;Stebnícka Huta;Prešovský kraj;Bardejov;49.4084;21.251
SK;08635;Becherov;Prešovský kraj;Bardejov;49.4197;21.3131
SK;08636;Ondavka;Prešovský kraj;Bardejov;49.4372;21.3385
SK;08636;Nižná Polianka;Prešovský kraj;Bardejov;49.4043;21.4014
SK;08636;Jedlinka;Prešovský kraj;Bardejov;49.3993;21.3701
SK;08636;Mikulášová;Prešovský kraj;Bardejov;49.3842;21.3904
SK;08636;Vyšná Polianka;Prešovský kraj;Bardejov;49.4323;21.3485
SK;08636;Hutka;Prešovský kraj;Bardejov;49.398;21.4305
SK;08636;Varadka;Prešovský kraj;Bardejov;49.4129;21.3844
SK;08637;Šarišské Čierne;Prešovský kraj;Bardejov;49.3464;21.3861
SK;08637;Andrejová;Prešovský kraj;Bardejov;49.3359;21.3336
SK;08641;Nižné Raslavice;Prešovský kraj;Bardejov;49.1492;21.3259
SK;08641;Tročany;Prešovský kraj;Bardejov;49.1826;21.3221
SK;08641;Janovce;Prešovský kraj;Bardejov;49.1897;21.3062
SK;08641;Vyšné Raslavice;Prešovský kraj;Bardejov;49.1505;21.3154
SK;08641;Vaniškovce;Prešovský kraj;Bardejov;49.1655;21.2985
SK;08641;Lopúchov;Prešovský kraj;Bardejov;49.1396;21.369
SK;08641;Raslavice;Prešovský kraj;Bardejov;49.1505;21.3154
SK;08641;Abrahámovce;Prešovský kraj;Bardejov;49.1617;21.344
SK;08642;Bartošovce;Prešovský kraj;Bardejov;49.1954;21.277
SK;08642;Fričkovce;Prešovský kraj;Bardejov;49.1853;21.2391
SK;08642;Osikov;Prešovský kraj;Bardejov;49.1746;21.2621
SK;08642;Hertník;Prešovský kraj;Bardejov;49.2071;21.2376
SK;08643;Koprivnica;Prešovský kraj;Bardejov;49.1567;21.3943
SK;08643;Stuľany;Prešovský kraj;Bardejov;49.1431;21.4038
SK;08643;Buclovany;Prešovský kraj;Bardejov;49.1553;21.3652
SK;08645;Lascov;Prešovský kraj;Bardejov;49.1572;21.4756
SK;08645;Vyšný Kručov;Prešovský kraj;Bardejov;49.1667;21.1
SK;08645;Harhaj;Prešovský kraj;Bardejov;49.1876;21.4201
SK;08645;Dubie;Prešovský kraj;Bardejov;49.1705;21.3613
SK;08645;Marhaň;Prešovský kraj;Bardejov;49.1705;21.4493
SK;08646;Oľšavce;Prešovský kraj;Bardejov;49.203;21.386
SK;08646;Hankovce;Prešovský kraj;Bardejov;49.2036;21.4051
SK;08646;Kochanovce;Prešovský kraj;Bardejov;49.1906;21.385
SK;08701;Brezov;Prešovský kraj;Bardejov;49.1442;21.4923
SK;06601;Jasenov;Prešovský kraj;Humenné;48.9046;21.9032
SK;06601;Valaškovce;Prešovský kraj;Humenné;48.9251;22.1097
SK;06601;Závadka;Prešovský kraj;Humenné;48.9282;21.8467
SK;06601;Myslina;Prešovský kraj;Humenné;48.9477;21.8554
SK;06601;Kochanovce;Prešovský kraj;Humenné;48.9529;21.9423
SK;06601;Brekov;Prešovský kraj;Humenné;48.9064;21.8361
SK;06601;Brestov;Prešovský kraj;Humenné;48.9641;21.8894
SK;06601;Humenné;Prešovský kraj;Humenné;48.9371;21.9163
SK;06601;Lackovce;Prešovský kraj;Humenné;48.9406;21.9563
SK;06701;Hrabovec n/ Laborcom;Prešovský kraj;Humenné;49.1625;21.9376
SK;06711;Vyšné Ladičkovce;Prešovský kraj;Humenné;49.0398;21.8916
SK;06711;Nižné Ladičkovce;Prešovský kraj;Humenné;49.0233;21.902
SK;06711;Ľubiša;Prešovský kraj;Humenné;49.0058;21.9476
SK;06712;Dedačov;Prešovský kraj;Humenné;49.0333;21.973
SK;06712;Zbudské Dlhé;Prešovský kraj;Humenné;49.0769;21.9602
SK;06712;Hankovce;Prešovský kraj;Humenné;49.0261;21.9469
SK;06712;Koškovce;Prešovský kraj;Humenné;49.0473;21.9547
SK;06713;Rokytov pri Humennom;Prešovský kraj;Humenné;49.069;21.9916
SK;06713;Slovenské Krivé;Prešovský kraj;Humenné;49.0714;22.0038
SK;06713;Jabloň;Prešovský kraj;Humenné;49.0665;21.9794
SK;06722;Sopkovce;Prešovský kraj;Humenné;49.0156;21.8686
SK;06722;Ohradzany;Prešovský kraj;Humenné;48.9953;21.8451
SK;06722;Slovenská Volová;Prešovský kraj;Humenné;48.9806;21.84
SK;06722;Gruzovce;Prešovský kraj;Humenné;48.9747;21.8658
SK;06723;Baškovce;Prešovský kraj;Humenné;49.0325;21.8367
SK;06723;Černina;Prešovský kraj;Humenné;49.0534;21.8221
SK;06723;Turcovce;Prešovský kraj;Humenné;49.0528;21.8467
SK;06723;Hrubov;Prešovský kraj;Humenné;49.0944;21.8615
SK;06724;Jankovce;Prešovský kraj;Humenné;49.0586;21.7968
SK;06724;Lukačovce;Prešovský kraj;Humenné;49.03;21.7837
SK;06724;Víťazovce;Prešovský kraj;Humenné;49.0113;21.8009
SK;06731;Udavské;Prešovský kraj;Humenné;48.9756;21.9651
SK;06731;Veľopolie;Prešovský kraj;Humenné;48.9928;21.9551
SK;06732;Rovné;Prešovský kraj;Humenné;48.9789;22.0108
SK;06732;Adidovce;Prešovský kraj;Humenné;49.0153;22.037
SK;06732;Vyšný Hrušov;Prešovský kraj;Humenné;48.9939;22.0131
SK;06732;Maškovce;Prešovský kraj;Humenné;49.0134;21.9951
SK;06733;Nechválova Polianka;Prešovský kraj;Humenné;49.0699;22.0612
SK;06733;Papín;Prešovský kraj;Humenné;49.0939;22.0601
SK;06733;Zubné;Prešovský kraj;Humenné;49.0459;22.0624
SK;06734;Vyšná Jablonka;Prešovský kraj;Humenné;49.1558;22.0984
SK;06734;Nižná Jablonka;Prešovský kraj;Humenné;49.1282;22.0861
SK;06741;Ptičie;Prešovský kraj;Humenné;48.9053;21.959
SK;06741;Chlmec;Prešovský kraj;Humenné;48.8863;21.9393
SK;06741;Porúbka;Prešovský kraj;Humenné;48.8635;21.9593
SK;06745;Topoľovka;Prešovský kraj;Humenné;48.9249;21.8096
SK;06745;Karná;Prešovský kraj;Humenné;48.9842;21.8064
SK;06745;Lieskovec;Prešovský kraj;Humenné;48.952;21.8168
SK;06745;Hudcovce;Prešovský kraj;Humenné;48.909;21.7891
SK;06782;Modra nad Cirochou;Prešovský kraj;Humenné;48.9599;22.0623
SK;06783;Kamienka;Prešovský kraj;Humenné;48.9062;22.001
SK;06783;Kamenica n/Cirochou;Prešovský kraj;Humenné;48.918;21.9807
SK;06783;Hažín nad Cirochou;Prešovský kraj;Humenné;48.9298;21.9605
SK;09406;Košarovce;Prešovský kraj;Humenné;49.0424;21.781
SK;09407;Pakostov;Prešovský kraj;Humenné;49.0924;21.8247
SK;09407;Rohožník;Prešovský kraj;Humenné;49.1119;21.7633
SK;09407;Vyšná Sitnica;Prešovský kraj;Humenné;49.0971;21.7888
SK;09407;Ruská Kajňa;Prešovský kraj;Humenné;49.1197;21.8397
SK;09407;Nižná Sitnica;Prešovský kraj;Humenné;49.0672;21.7924
SK;09408;Závada;Prešovský kraj;Humenné;49.1723;21.7858
SK;09408;Ruská Poruba;Prešovský kraj;Humenné;49.1396;21.7922
SK;09408;Prituľany;Prešovský kraj;Humenné;49.1297;21.7743
SK;05901;Spišská Belá;Prešovský kraj;Kežmarok;49.1872;20.4595
SK;05901;Krížová Ves;Prešovský kraj;Kežmarok;49.1898;20.4865
SK;05901;Strážky;Prešovský kraj;Kežmarok;49.1744;20.4558
SK;05902;Vojňany;Prešovský kraj;Kežmarok;49.2485;20.4418
SK;05902;Slovenská Ves;Prešovský kraj;Kežmarok;49.2248;20.4251
SK;05902;Výborná;Prešovský kraj;Kežmarok;49.2343;20.3981
SK;05904;Hágy;Prešovský kraj;Kežmarok;49.3021;20.3759
SK;05904;Matiašovce;Prešovský kraj;Kežmarok;49.354;20.3634
SK;05904;Jezersko;Prešovský kraj;Kežmarok;49.3028;20.3503
SK;05904;Zálesie;Prešovský kraj;Kežmarok;49.3261;20.3874
SK;05904;Reľov;Prešovský kraj;Kežmarok;49.2979;20.3808
SK;05904;Spišské Hanušovce;Prešovský kraj;Kežmarok;49.331;20.3448
SK;05906;Lechnica;Prešovský kraj;Kežmarok;49.382;20.4085
SK;05906;Červený Kláštor;Prešovský kraj;Kežmarok;49.3932;20.4116
SK;05906;Červený Kláštor-kúp.;Prešovský kraj;Kežmarok;49.3876;20.41
SK;05907;Lendak;Prešovský kraj;Kežmarok;49.2344;20.3565
SK;05952;Veľká Lomnica;Prešovský kraj;Kežmarok;49.1125;20.3601
SK;05952;Stará Lesná;Prešovský kraj;Kežmarok;49.1368;20.3046
SK;05971;Hradisko;Prešovský kraj;Kežmarok;49.0575;20.5233
SK;05971;Tvarožná;Prešovský kraj;Kežmarok;49.0855;20.4783
SK;05971;Ľubica;Prešovský kraj;Kežmarok;49.1167;20.45
SK;05971;Vlkovce;Prešovský kraj;Kežmarok;49.0502;20.5007
SK;05972;Pikovce;Prešovský kraj;Kežmarok;49.0394;20.4611
SK;05972;Vlková;Prešovský kraj;Kežmarok;49.0592;20.4306
SK;05972;Vrbov;Prešovský kraj;Kežmarok;49.0876;20.4253
SK;05972;Abrahámovce;Prešovský kraj;Kežmarok;49.0443;20.4386
SK;05973;Žakovce;Prešovský kraj;Kežmarok;49.0832;20.3977
SK;05976;Stráne pod Tatrami;Prešovský kraj;Kežmarok;49.1589;20.367
SK;05976;Rakúsy;Prešovský kraj;Kežmarok;49.1884;20.3818
SK;05976;Mlynčeky;Prešovský kraj;Kežmarok;49.1672;20.384
SK;05978;Veľká Franková;Prešovský kraj;Kežmarok;49.3383;20.2937
SK;05978;Malá Franková;Prešovský kraj;Kežmarok;49.3139;20.3028
SK;05979;Osturňa;Prešovský kraj;Kežmarok;49.3301;20.2272
SK;05992;Huncovce;Prešovský kraj;Kežmarok;49.115;20.3767
SK;05993;Podhorany;Prešovský kraj;Kežmarok;49.2397;20.4801
SK;05993;Bušovce;Prešovský kraj;Kežmarok;49.2178;20.4867
SK;05994;Jurské;Prešovský kraj;Kežmarok;49.2025;20.5254
SK;05994;Majerka;Prešovský kraj;Kežmarok;49.1809;20.5467
SK;05994;Stotince;Prešovský kraj;Kežmarok;49.1896;20.5363
SK;05994;Ihľany;Prešovský kraj;Kežmarok;49.2017;20.5337
SK;05994;Holumnica;Prešovský kraj;Kežmarok;49.2337;20.5262
SK;05995;Toporec;Prešovský kraj;Kežmarok;49.2641;20.4929
SK;06001;Malý Slavkov;Prešovský kraj;Kežmarok;49.1368;20.3888
SK;06001;Kežmarok;Prešovský kraj;Kežmarok;49.1357;20.4335
SK;06101;Majere;Prešovský kraj;Kežmarok;49.3972;20.3768
SK;06101;Havka;Prešovský kraj;Kežmarok;49.3451;20.4067
SK;06101;Lysá nad Dunajcom;Prešovský kraj;Kežmarok;49.4002;20.3392
SK;06101;Spišská Stará Ves;Prešovský kraj;Kežmarok;49.383;20.3596
SK;05302;Klčov;Prešovský kraj;Levoča;49.0039;20.6681
SK;05302;Doľany;Prešovský kraj;Levoča;49.0131;20.6555
SK;05302;Nemešany;Prešovský kraj;Levoča;49.0032;20.685
SK;05302;Roškovce;Prešovský kraj;Levoča;49.019;20.6464
SK;05302;Domaňovce;Prešovský kraj;Levoča;48.96;20.6608
SK;05302;Spišský Hrhov;Prešovský kraj;Levoča;48.9998;20.6412
SK;05303;Lúčka;Prešovský kraj;Levoča;49.0268;20.7293
SK;05303;Jablonov;Prešovský kraj;Levoča;49.0166;20.7256
SK;05304;Baldovce;Prešovský kraj;Levoča;48.9923;20.7138
SK;05304;Katúň;Prešovský kraj;Levoča;48.9738;20.7325
SK;05304;Buglovce;Prešovský kraj;Levoča;48.9857;20.6952
SK;05304;Spišské Podhradie;Prešovský kraj;Levoča;49.0009;20.7531
SK;05304;Studenec;Prešovský kraj;Levoča;49.0124;20.769
SK;05305;Poľanovce;Prešovský kraj;Levoča;49.0249;20.8423
SK;05305;Granč - Petrovce;Prešovský kraj;Levoča;48.9965;20.8047
SK;05305;Korytné;Prešovský kraj;Levoča;49.0109;20.8376
SK;05305;Dúbrava;Prešovský kraj;Levoča;48.9849;20.8471
SK;05305;Beharovce;Prešovský kraj;Levoča;49.0039;20.8131
SK;05305;Pongrácovce;Prešovský kraj;Levoča;49.0196;20.8237
SK;05305;Harakovce;Prešovský kraj;Levoča;48.9978;20.8468
SK;05306;Ordzovany;Prešovský kraj;Levoča;49.0238;20.7994
SK;05306;Bijacovce;Prešovský kraj;Levoča;49.0238;20.7994
SK;05314;Dravce;Prešovský kraj;Levoča;49.0197;20.4853
SK;05314;Bukovinka;Prešovský kraj;Levoča;49.0416;20.488
SK;05314;Spišský Štvrtok;Prešovský kraj;Levoča;49.0012;20.4671
SK;05314;Mečedelovce;Prešovský kraj;Levoča;48.9935;20.4926
SK;05371;Pavľany;Prešovský kraj;Levoča;49.0571;20.7132
SK;05371;Vyšné Repaše;Prešovský kraj;Levoča;49.0678;20.6873
SK;05371;Torysky;Prešovský kraj;Levoča;49.0967;20.6762
SK;05371;Nižné Repaše;Prešovský kraj;Levoča;49.0893;20.7042
SK;05371;Uloža;Prešovský kraj;Levoča;49.0437;20.6459
SK;05373;Oľšavica;Prešovský kraj;Levoča;49.0831;20.7552
SK;05373;Brutovce;Prešovský kraj;Levoča;49.0859;20.7762
SK;05373;Vyšný Slavkov;Prešovský kraj;Levoča;49.0721;20.8543
SK;05373;Podproč;Prešovský kraj;Levoča;49.0638;20.7733
SK;05401;Kurimany;Prešovský kraj;Levoča;48.9988;20.5428
SK;05401;Závada;Prešovský kraj;Levoča;49.0679;20.6528
SK;05401;Levoča;Prešovský kraj;Levoča;49.0217;20.5921
SK;05401;Levočské Lúky;Prešovský kraj;Levoča;49.0288;20.5771
SK;05401;Dlhé Stráže;Prešovský kraj;Levoča;49.0268;20.5208
SK;05401;Levočská Dolina;Prešovský kraj;Levoča;49.0288;20.5771
SK;06701;Volica;Prešovský kraj;Medzilaborce;49.1557;21.9182
SK;06701;Brestov nad Laborcom;Prešovský kraj;Medzilaborce;49.1625;21.9376
SK;06701;Radvaň nad Laborcom;Prešovský kraj;Medzilaborce;49.1625;21.9376
SK;06701;Zbudská Belá;Prešovský kraj;Medzilaborce;49.1534;21.9407
SK;06701;Valentovce;Prešovský kraj;Medzilaborce;49.1783;21.9539
SK;06702;Roškovce;Prešovský kraj;Medzilaborce;49.2392;21.8477
SK;06702;Čabiny;Prešovský kraj;Medzilaborce;49.2291;21.8611
SK;06702;Sukov;Prešovský kraj;Medzilaborce;49.2191;21.8745
SK;06704;Repejov;Prešovský kraj;Medzilaborce;49.2;21.9833
SK;06704;Krivá Oľka;Prešovský kraj;Medzilaborce;49.1395;21.8649
SK;06704;Oľka;Prešovský kraj;Medzilaborce;49.1538;21.8464
SK;06713;Zbojné;Prešovský kraj;Medzilaborce;49.069;21.9916
SK;06716;Výrava;Prešovský kraj;Medzilaborce;49.192;22.0053
SK;06716;Svetlice;Prešovský kraj;Medzilaborce;49.1706;22.0401
SK;06716;Oľšinkov;Prešovský kraj;Medzilaborce;49.1998;22.0393
SK;06716;Čabalovce;Prešovský kraj;Medzilaborce;49.227;21.966
SK;06752;Čertižné;Prešovský kraj;Medzilaborce;49.3493;21.825
SK;06752;Habura;Prešovský kraj;Medzilaborce;49.3246;21.8618
SK;06801;Medzilaborce;Prešovský kraj;Medzilaborce;49.2719;21.9007
SK;06801;Ňagov;Prešovský kraj;Medzilaborce;49.2525;21.9357
SK;06801;Borov;Prešovský kraj;Medzilaborce;49.3033;21.8848
SK;06801;Krásny Brod;Prešovský kraj;Medzilaborce;49.2396;21.897
SK;06801;Vydraň;Prešovský kraj;Medzilaborce;49.2893;21.9339
SK;06801;Kalinov;Prešovský kraj;Medzilaborce;49.3172;21.9222
SK;06801;Palota;Prešovský kraj;Medzilaborce;49.2691;21.9927
SK;06801;Rokytovce;Prešovský kraj;Medzilaborce;49.2614;21.8775
SK;05801;Spišská Sobota;Prešovský kraj;Poprad;49.0649;20.3178
SK;05801;Poprad;Prešovský kraj;Poprad;49.0614;20.298
SK;05801;Veľká;Prešovský kraj;Poprad;49.0654;20.2822
SK;05801;Gánovce;Prešovský kraj;Poprad;49.0301;20.3275
SK;05801;Filice;Prešovský kraj;Poprad;49.0281;20.3184
SK;05801;Kvetnica;Prešovský kraj;Poprad;49.0166;20.2843
SK;05801;Stráže pod Tatrami;Prešovský kraj;Poprad;49.0578;20.3253
SK;05911;Hozelec;Prešovský kraj;Poprad;49.0344;20.3469
SK;05911;Úsvit;Prešovský kraj;Poprad;49.0344;20.3469
SK;05912;Ondrej;Prešovský kraj;Poprad;49.0223;20.1956
SK;05912;Hôrka;Prešovský kraj;Poprad;49.0167;20.0333
SK;05912;Primovce;Prešovský kraj;Poprad;49.0223;20.1956
SK;05912;Kišovce;Prešovský kraj;Poprad;49.0223;20.1956
SK;05912;Švábovce;Prešovský kraj;Poprad;49.028;20.3578
SK;05913;Machalovce;Prešovský kraj;Poprad;49.0167;20.45
SK;05913;Jánovce;Prešovský kraj;Poprad;49.0174;20.4323
SK;05914;Spišský Štiavnik;Prešovský kraj;Poprad;48.9937;20.3585
SK;05914;Vydrník;Prešovský kraj;Poprad;49.0006;20.4066
SK;05916;Hranovnica;Prešovský kraj;Poprad;48.9895;20.309
SK;05917;Vernár;Prešovský kraj;Poprad;48.9175;20.2706
SK;05918;Spišské Bystré;Prešovský kraj;Poprad;48.9911;20.2436
SK;05918;Kravany;Prešovský kraj;Poprad;48.9968;20.2017
SK;05919;Vikartovce;Prešovský kraj;Poprad;48.9935;20.1509
SK;05921;Svit;Prešovský kraj;Poprad;49.0601;20.2069
SK;05931;Lučivná;Prešovský kraj;Poprad;49.0515;20.1424
SK;05934;Spišská Teplica;Prešovský kraj;Poprad;49.046;20.2487
SK;05935;Batizovce;Prešovský kraj;Poprad;49.0761;20.185
SK;05936;Mengusovce;Prešovský kraj;Poprad;49.0735;20.1403
SK;05937;Štôla;Prešovský kraj;Poprad;49.0924;20.1405
SK;05938;Štrba;Prešovský kraj;Poprad;49.0591;20.0797
SK;05939;Nižná Šuňava;Prešovský kraj;Poprad;49.0333;20.1
